id;about;length;visit;season;day;month;year;session;part;date;subject;groups;format;title;speaker
calculus_1_ta(session-5-2)-course-sharif-rajabzade-fall-1393;;;;;;;;5;1-5-7;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-5-3)-course-sharif-rajabzade-fall-1393;;;;;;;;5;1-5-8;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-5-4)-course-sharif-rajabzade-fall-1393;;;;;;;;5;1-5-9;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-5-5)-course-sharif-rajabzade-fall-1393;;;;;;;;5;1-7-1;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-5-6)-course-sharif-rajabzade-fall-1393;;;;5;1-7-13;;;;;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-5-7)-course-sharif-rajabzade-fall-1393;;;;;;;;5;1-7-15;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-5-8)-course-sharif-rajabzade-fall-1393;;;;;;;;5;1-7-4;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-5-9)-course-sharif-rajabzade-fall-1393;;;;;;;;5;1-7-5;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-5-10)-course-sharif-rajabzade-fall-1393;;;;;;;;5;1-7-7;;;calculus_1_ta-fall93;mp4;;
dynamic_systems(session-7)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;7;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-6)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;6;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-5)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;5;;;;dynamic_systems-fall93;mp4;;
calculus_1(session-5-1)-course-sharif-mirsadeghi-fall-1393;;;;;;;;5;1;;;calculus_1-fall93_2;mp4;;
calculus_1(session-5-2)-course-sharif-mirsadeghi-fall-1393;;;;;;;;5;2;;;calculus_1-fall93_2;mp4;;
calculus_1(session-5-3)-course-sharif-mirsadeghi-fall-1393;;;;;;;;5;3;;;calculus_1-fall93_2;mp4;;
dynamic_systems(session-8)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;8;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-9)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;9;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-10)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;10;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-11)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;11;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-12)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;12;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-13)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;13;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-14)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;14;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-16-1)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;16;1;;;dynamic_systems-fall93;mp4;;
calculus_1(session-7-1)-course-sharif-mirsadeghi-fall-1393;;;;;;;;7;1;;;calculus_1-fall93_2;mp4;;
calculus_1(session-5-4)-course-sharif-mirsadeghi-fall-1393;;;;;;;;5;4;;;calculus_1-fall93_2;mp4;;
calculus_1(session-6-1)-course-sharif-mirsadeghi-fall-1393;;;;;;;;6;1;;;calculus_1-fall93_2;mp4;;
calculus_1(session-6-2)-course-sharif-mirsadeghi-fall-1393;;;;;;;;6;2;;;calculus_1-fall93_2;mp4;;
calculus_1_ta(session-6-1)-course-sharif-rajabzade-fall-1393;;;;;;;;6;2_3_1,6;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-6-2)-course-sharif-rajabzade-fall-1393;;;;;;;;6;2_3_8,9;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-6-3)-course-sharif-rajabzade-fall-1393;;;;;;;;6;2_5_3,(10-h);;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-6-4)-course-sharif-rajabzade-fall-1393;;;;;;;;6;2_3_11;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-7-1)-course-sharif-rajabzade-fall-1393;;;;;;;;7;3_1_6;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-7-2)-course-sharif-rajabzade-fall-1393;;;;;;;;7;3_2;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-7-3)-course-sharif-rajabzade-fall-1393;;;;;;;;7;3_1_11-ab;;;calculus_1_ta-fall93;mp4;;
dynamic_systems(session-16-2)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;16;2;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-16-3)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;16;3;;;dynamic_systems-fall93;mp4;;
calculus_1(session-7-2)-course-sharif-mirsadeghi-fall-1393;;;;;;;;7;2;;;calculus_1-fall93_2;mp4;;
dynamic_systems(session-15)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;15;;;;dynamic_systems-fall93;;;
dynamic_systems(session-17)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;17;;;;dynamic_systems-fall93;;;
dynamic_systems(session-18)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;18;;;;dynamic_systems-fall93;mp4;;
calculus_1(session-7-3)-course-sharif-mirsadeghi-fall-1393;;;;;;;;7;3;;;calculus_1-fall93_2;mp4;;
calculus_1(session-8-1)-course-sharif-mirsadeghi-fall-1393;;;;;;;;8;1;;;calculus_1-fall93_2;mp4;;
calculus_1(session-8-2)-course-sharif-mirsadeghi-fall-1393;;;;;;;;8;2;;;calculus_1-fall93_2;mp4;;
calculus_1(session-9-1)-course-sharif-mirsadeghi-fall-1393;;;;;;;;9;1;;;calculus_1-fall93_2;mp4;;
calculus_1(session-9-2)-course-sharif-mirsadeghi-fall-1393;;;;;;;;9;2;;;calculus_1-fall93_2;mp4;;
calculus_1_ta(session-8-1)-course-sharif-rajabzade-fall-1393;;;;;;;;8;3_3_4,5,8,11,12;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-8-2)-course-sharif-rajabzade-fall-1393;;;;;;;;8;3_3_4,7,9;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-8-3)-course-sharif-rajabzade-fall-1393;;;;;;;;8;3_3_14;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-8-4)-course-sharif-rajabzade-fall-1393;;;;;;;;8;3_5_1,8;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-8-5)-course-sharif-rajabzade-fall-1393;;;;;;;;8;3_6_1;;;calculus_1_ta-fall93;mp4;;
calculus_1(session-10-1)-course-sharif-mirsadeghi-fall-1393;;;;;;;;10;1;;;calculus_1-fall93_2;mp4;;
calculus_1(session-10-2)-course-sharif-mirsadeghi-fall-1393;;;;;;;;10;2;;;calculus_1-fall93_2;mp4;;
calculus_1(session-10-3)-course-sharif-mirsadeghi-fall-1393;;;;;;;;10;3;;;calculus_1-fall93_2;mp4;;
dynamic_systems(session-19)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;19;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-20)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;20;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-21)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;21;;;;dynamic_systems-fall93;mp4;;
dynamic_systems(session-22)-course-sharif-mirsadeghi_nasiri-fall-1393;;;;;;;;22;;;;dynamic_systems-fall93;mp4;;
calculus_1(session-11-1)-course-sharif-mirsadeghi-fall-1393;;;;;;;;11;1;;;calculus_1-fall93_2;mp4;;
calculus_1(session-11-2)-course-sharif-mirsadeghi-fall-1393;;;;;;;;11;2;;;calculus_1-fall93_2;mp4;;
calculus_1(session-12)-course-sharif-mirsadeghi-fall-1393;;;;;;;;12;;;;calculus_1-fall93_2;mp4;;
calculus_1(session-13)-course-sharif-mirsadeghi-fall-1393;;;;;;;;13;;;;calculus_1-fall93_2;mp4;;
calculus_1(session-14-1)-course-sharif-mirsadeghi-fall-1393;;;;;;;;14;1;;;calculus_1-fall93_2;mp4;;
calculus_1(session-14-2)-course-sharif-mirsadeghi-fall-1393;;;;;;;;14;2;;;calculus_1-fall93_2;mp4;;
calculus_1(session-14-3)-course-sharif-mirsadeghi-fall-1393;;;;;;;;14;3;;;calculus_1-fall93_2;mp4;;
calculus_1(session-15)-course-sharif-mirsadeghi-fall-1393;;;;;;;;15;;;;calculus_1-fall93_2;mp4;;
calculus_1_ta(session-9-1)-course-sharif-rajabzade-fall-1393;;;;;;;;9;1;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-9-2)-course-sharif-rajabzade-fall-1393;;;;;;;;9;2;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-9-3)-course-sharif-rajabzade-fall-1393;;;;;;;;9;3;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-9-4)-course-sharif-rajabzade-fall-1393;;;;;;;;9;4;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-9-5)-course-sharif-rajabzade-fall-1393;;;;;;;;9;5;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-9-6)-course-sharif-rajabzade-fall-1393;;;;;;;;9;6;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-9-7)-course-sharif-rajabzade-fall-1393;;;;;;;;9;7;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-9-8)-course-sharif-rajabzade-fall-1393;;;;;;;;9;8;;;calculus_1_ta-fall93;mp4;;
calculus_1_ta(session-10-1)-course-sharif-rajabzade-fall-1393;;;;;;;;10;1;;;calculus_1_ta-fall93;mp4;;
Stochastic_Processes(session-3)-course-sharif-mirsadeghi-spring-1392;;;;;;;;3;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-4)-course-sharif-mirsadeghi-spring-1392;;;;;;;;4;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-5)-course-sharif-mirsadeghi-spring-1392;;;;;;;;5;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-6)-course-sharif-mirsadeghi-spring-1392;;;;;;;;6;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-7)-course-sharif-mirsadeghi-spring-1392;;;;;;;;7;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-8)-course-sharif-mirsadeghi-spring-1392;;;;;;;;8;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-9)-course-sharif-mirsadeghi-spring-1392;;;;;;;;9;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-10)-course-sharif-mirsadeghi-spring-1392;;;;;;;;10;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-11)-course-sharif-mirsadeghi-spring-1392;;;;;;;;11;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-13)-course-sharif-mirsadeghi-spring-1392;;;;;;;;13;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-15)-course-sharif-mirsadeghi-spring-1392;;;;;;;;15;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-16)-course-sharif-mirsadeghi-spring-1392;;;;;;;;16;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-17)-course-sharif-mirsadeghi-spring-1392;;;;;;;;17;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-18)-course-sharif-mirsadeghi-spring-1392;;;;;;;;18;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-19)-course-sharif-mirsadeghi-spring-1392;;;;;;;;19;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-20)-course-sharif-mirsadeghi-spring-1392;;;;;;;;20;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-22)-course-sharif-mirsadeghi-spring-1392;;;;;;;;22;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-23)-course-sharif-mirsadeghi-spring-1392;;;;;;;;23;-;;;Stochastic_Processes-spring92;mp4;;
Stochastic_Processes(session-24)-course-sharif-mirsadeghi-spring-1392;;;;;;;;24;-;;;Stochastic_Processes-spring92;mp4;;
Theory of Stochastic Processes(session-8)-course-sharif-mirsadeghi-fall-1392;;;;;;;;8;;;;Theory_of_Stochastic_Processes-fall92;mov;;
Theory of Stochastic Processes(session-9)-course-sharif-mirsadeghi-fall-1392;;;;;;;;9;;;;Theory_of_Stochastic_Processes-fall92;mov;;
Theory of Stochastic Processes(session-10)-course-sharif-mirsadeghi-fall-1392;;;;;;;;10;;;;Theory_of_Stochastic_Processes-fall92;mov;;
Theory of Stochastic Processes(session-11)-course-sharif-mirsadeghi-fall-1392;;;;;;;;11;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-12)-course-sharif-mirsadeghi-fall-1392;;;;;;;;12;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-13)-course-sharif-mirsadeghi-fall-1392;;;;;;;;13;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-14)-course-sharif-mirsadeghi-fall-1392;;;;;;;;14;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-15)-course-sharif-mirsadeghi-fall-1392;;;;;;;;15;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-17)-course-sharif-mirsadeghi-fall-1392;;;;;;;;17;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-18)-course-sharif-mirsadeghi-fall-1392;;;;;;;;18;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-19)-course-sharif-mirsadeghi-fall-1392;;;;;;;;19;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-20)-course-sharif-mirsadeghi-fall-1392;;;;;;;;20;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-21)-course-sharif-mirsadeghi-fall-1392;;;;;;;;21;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-22)-course-sharif-mirsadeghi-fall-1392;;;;;;;;22;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-23)-course-sharif-mirsadeghi-fall-1392;;;;;;;;23;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Theory of Stochastic Processes(session-24)-course-sharif-mirsadeghi-fall-1392;;;;;;;;24;;;;Theory_of_Stochastic_Processes-fall92;mp4;;
Analysis I(session-1)-course-sharif-mirsadeghi-fall-1392;;;;1;;;;;;;;Analysis_I-fall92;m4v;;
Analysis I(session-2)-course-sharif-mirsadeghi-fall-1392;;;;2;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-3)-course-sharif-mirsadeghi-fall-1392;;;;3;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-4)-course-sharif-mirsadeghi-fall-1392;;;;4;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-5)-course-sharif-mirsadeghi-fall-1392;;;;5;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-6)-course-sharif-mirsadeghi-fall-1392;;;;6;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-7-1)-course-sharif-mirsadeghi-fall-1392;;;;7;1;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-7-2)-course-sharif-mirsadeghi-fall-1392;;;;7;2;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-8)-course-sharif-mirsadeghi-fall-1392;;;;8;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-9)-course-sharif-mirsadeghi-fall-1392;;;;9;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-11)-course-sharif-mirsadeghi-fall-1392;;;;11;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-12)-course-sharif-mirsadeghi-fall-1392;;;;12;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-13)-course-sharif-mirsadeghi-fall-1392;;;;13;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-14)-course-sharif-mirsadeghi-fall-1392;;;;14;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-15)-course-sharif-mirsadeghi-fall-1392;;;;15;;;;;;;;Analysis_I-fall92;mov;;
Analysis I(session-16)-course-sharif-mirsadeghi-fall-1392;;;;16;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-17)-course-sharif-mirsadeghi-fall-1392;;;;17;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-18)-course-sharif-mirsadeghi-fall-1392;;;;18;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-19)-course-sharif-mirsadeghi-fall-1392;;;;19;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-20)-course-sharif-mirsadeghi-fall-1392;;;;20;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-21)-course-sharif-mirsadeghi-fall-1392;;;;21;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-22)-course-sharif-mirsadeghi-fall-1392;;;;22;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-23)-course-sharif-mirsadeghi-fall-1392;;;;23;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-24)-course-sharif-mirsadeghi-fall-1392;;;;24;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-25)-course-sharif-mirsadeghi-fall-1392;;;;25;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-27)-course-sharif-mirsadeghi-fall-1392;;;;27;;;;;;;;Analysis_I-fall92;mp4;;
Analysis I(session-28)-course-sharif-mirsadeghi-fall-1392;;;;28;;;;;;;;Analysis_I-fall92;mp4;;
Algorithm(session-1)-course-sharif-mirsadeghi-spring-1394;;;;1;;;;;;;;Algorithm-spring94;mp4;;
Algorithm(session-2)-course-sharif-mirsadeghi-spring-1394;;;;2;;;;;;;;Algorithm-spring94;mp4;;
Algorithm(session-3)-course-sharif-mirsadeghi-spring-1394;;;;3;;;;;;;;Algorithm-spring94;mp4;;
Algorithm(session-4)-course-sharif-mirsadeghi-spring-1394;;;;4;;;;;;;;Algorithm-spring94;mp4;;
Algorithm(session-5)-course-sharif-mirsadeghi-spring-1394;;;;5;;;;;;;;Algorithm-spring94;mp4;;
Algorithm(session-6)-course-sharif-mirsadeghi-spring-1394;;;;6;;;;;;;;Algorithm-spring94;mp4;;
Algorithm(session-7)-course-sharif-mirsadeghi-spring-1394;;;;7;;;;;;;;Algorithm-spring94;mp4;;
Algorithm(session-8)-course-sharif-mirsadeghi-spring-1394;;;;8;;;;;;;;Algorithm-spring94;mp4;;
Algorithm(session-9)-course-sharif-mirsadeghi-spring-1394;;;;9;;;;;;;;Algorithm-spring94;mp4;;
Algorithm(session-11)-course-sharif-mirsadeghi-spring-1394;;;;11;;;;;;;;Algorithm-spring94;mp4;;
Statistics(session-14)-course-sharif-mirsadeghi-spring-1394;;;;14;;;;;;;;Statistics-spring94;mp4;;
Statistics(session-15)-course-sharif-mirsadeghi-spring-1394;;;;15;;;;;;;;Statistics-spring94;mp4;;
Statistics(session-16)-course-sharif-mirsadeghi-spring-1394;;;;16;;;;;;;;Statistics-spring94;mp4;;
Statistics(session-17)-course-sharif-mirsadeghi-spring-1394;;;;17;;;;;;;;Statistics-spring94;mp4;;
Statistics(session-18)-course-sharif-mirsadeghi-spring-1394;;;;18;;;;;;;;Statistics-spring94;mp4;;
Statistics(session-19)-course-sharif-mirsadeghi-spring-1394;;;;19;;;;;;;;Statistics-spring94;mp4;;
Statistics(session-20)-course-sharif-mirsadeghi-spring-1394;;;;20;;;;;;;;Statistics-spring94;mp4;;
Statistics(session-21)-course-sharif-mirsadeghi-spring-1394;;;;21;;;;;;;;Statistics-spring94;mp4;;
General_Math_I(session-1)-course-sharif-shahshahni-fall-1394;;;;1;;;;1;;;;general_math-fall94;mkv;;
General_Math_I(session-2)-course-sharif-shahshahni-fall-1394;;;;2;;;;2;;;;general_math-fall94;mkv;;
General_Math_I(session-3)-course-sharif-shahshahni-fall-1394;;;;3;;;;3;;;;general_math-fall94;mkv;;
Real_Analysis(session-1)-course-sharif-zangene-fall-1394;;;;1;;;;1;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-2)-course-sharif-zangene-fall-1394;;;;2;;;;2;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-3)-course-sharif-zangene-fall-1394;;;;3;;;;3;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-4)-course-sharif-zangene-fall-1394;;;;4;;;;4;;;;Real_Analysis-fall94;mkv;;
Fourier_Analysis(session-1)-course-sharif-alishahi-fall-1394;;;;1;;;;1;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-2)-course-sharif-alishahi-fall-1394;;;;2;;;;2;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-3)-course-sharif-alishahi-fall-1394;;;;3;;;;3;;;;Fourier_Analysis_fall94;mkv;;
number_Theory(session-1)-course-sharif-jafari-fall-1394;;;;1;;;;1;;;;number_theory_fall94;mkv;;
number_Theory(session-2)-course-sharif-jafari-fall-1394;;;;2;;;;2;;;;number_theory_fall94;mkv;;
number_Theory(session-3)-course-sharif-jafari-fall-1394;;;;3;;;;3;;;;number_theory_fall94;mkv;;
combinatorial_analysis(session-1)-course-sharif-foroughmand-fall-1394;;;;1;;;;1;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-2)-course-sharif-foroughmand-fall-1394;;;;2;;;;2;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-3)-course-sharif-foroughmand-fall-1394;;;;3;;;;3;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-4)-course-sharif-foroughmand-fall-1394;;;;4;;;;4;;;;combinatorial_analysis-fall94;mkv;;
statistics_theory(session-1)-course-sharif-mirsadeghi-fall-1394;;;;1;;;;1;;;;statistics_theory-fall94;mp4;;
statistics_theory(session-2)-course-sharif-mirsadeghi-fall-1394;;;;2;;;;2;;;;statistics_theory-fall94;mp4;;
statistics_theory(session-3)-course-sharif-mirsadeghi-fall-1394;;;;3;;;;3;;;;statistics_theory-fall94;mp4;;
statistics_theory(session-4)-course-sharif-mirsadeghi-fall-1394;;;;4;;;;4;;;;statistics_theory-fall94;mp4;;
statistics_theory(session-5)-course-sharif-mirsadeghi-fall-1394;;;;5;;;;5;;;;statistics_theory-fall94;mp4;;
probability(session-2)-course-sharif-sharifitabar-fall-1394;;;;2;;;;2;;;;probability-fall94;mkv;;
probability(session-3)-course-sharif-sharifitabar-fall-1394;;;;3;;;;3;;;;probability-fall94;mkv;;
probability(session-4)-course-sharif-sharifitabar-fall-1394;;;;4;;;;4;;;;probability-fall94;mkv;;
cryptography(session-2)-course-sharif-khazaei-fall-1394;;;;2;;;;2;;;;cryptography-fall94;mkv;;
cryptography(session-3)-course-sharif-khazaei-fall-1394;;;;3;;;;3;;;;cryptography-fall94;mkv;;
DS(session-3)-course-sharif-zarei-fall-1394;;;;3;;;;3;;;;DS-fall94;mkv;;
DS(session-4)-course-sharif-zarei-fall-1394;;;;4;;;;4;;;;DS-fall94;mkv;;
DS(session-5)-course-sharif-zarei-fall-1394;;;;5;;;;5;;;;DS-fall94;mkv;;
number_Theory(session-4)-course-sharif-jafari-fall-1394;;;;4;;;;4;;;;number_theory_fall94;mkv;;
number_Theory(session-5)-course-sharif-jafari-fall-1394;;;;5;;;;5;;;;number_theory_fall94;mkv;;
number_Theory(session-6)-course-sharif-jafari-fall-1394;;;;6;;;;6;;;;number_theory_fall94;mkv;;
General_Math_I(session-6)-course-sharif-shahshahni-fall-1394;;;;6;;;;6;;;;general_math-fall94;mkv;;
Fourier_Analysis(session-4)-course-sharif-alishahi-fall-1394;;;;4;;;;4;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-5)-course-sharif-alishahi-fall-1394;;;;5;;;;5;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-6)-course-sharif-alishahi-fall-1394;;;;6;;;;6;;;;Fourier_Analysis_fall94;mkv;;
General_Math_I(session-7)-course-sharif-shahshahni-fall-1394;;;;7;;;;7;;;;general_math-fall94;mkv;;
number_Theory(session-7)-course-sharif-jafari-fall-1394;;;;7;;;;7;;;;number_theory_fall94;mkv;;
General_Math_I(session-8)-course-sharif-shahshahni-fall-1394;;;;8;;;;8;;;;general_math-fall94;mkv;;
Fourier_Analysis(session-7)-course-sharif-alishahi-fall-1394;;;;7;;;;7;;;;Fourier_Analysis_fall94;mkv;;
Real_Analysis(session-6)-course-sharif-zangene-fall-1394;;;;6;;;;6;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-7)-course-sharif-zangene-fall-1394;;;;7;;;;7;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-8)-course-sharif-zangene-fall-1394;;;;8;;;;8;;;;Real_Analysis-fall94;mkv;;
combinatorial_analysis(session-5)-course-sharif-foroughmand-fall-1394;;;;5;;;;5;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-6)-course-sharif-foroughmand-fall-1394;;;;6;;;;6;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-7)-course-sharif-foroughmand-fall-1394;;;;7;;;;7;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-8)-course-sharif-foroughmand-fall-1394;;;;8;;;;8;;;;combinatorial_analysis-fall94;mkv;;
number_Theory(session-9)-course-sharif-jafari-fall-1394;;;;9;;;;9;;;;number_theory_fall94;mkv;;
number_Theory(session-10)-course-sharif-jafari-fall-1394;;;;10;;;;10;;;;number_theory_fall94;mkv;;
Real_Analysis(session-9)-course-sharif-zangene-fall-1394;;;;9;;;;9;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-10)-course-sharif-zangene-fall-1394;;;;10;;;;10;;;;Real_Analysis-fall94;mkv;;
Fourier_Analysis(session-8)-course-sharif-alishahi-fall-1394;;;;8;;;;8;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-9)-course-sharif-alishahi-fall-1394;;;;9;;;;9;;;;Fourier_Analysis_fall94;mkv;;
Real_Analysis(session-11)-course-sharif-zangene-fall-1394;;;;11;;;;11;;;;Real_Analysis-fall94;mkv;;
Fourier_Analysis(session-10)-course-sharif-alishahi-fall-1394;;;;10;;;;10;;;;Fourier_Analysis_fall94;mkv;;
combinatorial_analysis(session-10)-course-sharif-foroughmand-fall-1394;;;;10;;;;10;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-11)-course-sharif-foroughmand-fall-1394;;;;11;;;;11;;;;combinatorial_analysis-fall94;mkv;;
number_Theory(session-11)-course-sharif-jafari-fall-1394;;;;11;;;;11;;;;number_theory_fall94;mkv;;
advanced_probability_theory(session-3)-course-sharif-alishahi-fall-1394;;;;3;;;;3;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-4)-course-sharif-alishahi-fall-1394;;;;4;;;;4;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-5)-course-sharif-alishahi-fall-1394;;;;5;;;;5;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-6)-course-sharif-alishahi-fall-1394;;;;6;;;;6;;;;advanced_probability_theory_fall94;mkv;;
